"","loss","accuracy","val_loss","val_accuracy","initial_adjoint","terminal_adjoint","val_initial_adjoint","val_terminal_adjoint","architecture","dataset","permute","pad_length","orientation","dim","epochs","learning_rate","task","time_horizon","output_dim","baseline","identifier","terminal_epoch_flag","total_epochs","log_lr","treatment","hyperparameters","full.treatment","response"
"948566",0.210528984665871,0.924375772476196,0.210528984665871,0.885923504829407,0.226912021636963,0.23832443356514,0.0301358979195356,0.0316484235227108,"antisymmetric","imdb","True",0,"None",256,50,1e-05,"imdb-None-True",500,2,0.5,"cc7bc6df-3f29-4912-81b9-9a00f1db0ac9",1,50,-11.5129254649702,"1e-05-256-50-imdb-None-True","1e-05-256-50","antisymmetric-1e-05-256-50-imdb-None-True",0.998860864046345
"948616",0.212925642728806,0.923615574836731,0.212925642728806,0.884883165359497,0.233212068676949,0.24495105445385,0.0310471933335066,0.0326103940606117,"antisymmetric","imdb","True",0,"None",256,50,1e-05,"imdb-None-True",500,2,0.5,"48ad5bab-7bd5-4097-8922-a66cf3bb5c50",1,50,-11.5129254649702,"1e-05-256-50-imdb-None-True","1e-05-256-50","antisymmetric-1e-05-256-50-imdb-None-True",0.996168220636935
"948666",0.203036293387413,0.926936626434326,0.203036293387413,0.883562743663788,0.226327955722809,0.237699076533318,0.0302288867533207,0.0317491516470909,"antisymmetric","imdb","True",0,"None",256,50,1e-05,"imdb-None-True",500,2,0.5,"0a0af4ad-93b4-42e5-b5f6-05d42c8702f4",1,50,-11.5129254649702,"1e-05-256-50-imdb-None-True","1e-05-256-50","antisymmetric-1e-05-256-50-imdb-None-True",0.992750658505122
"948716",0.207866206765175,0.925576210021973,0.207866206765175,0.885643422603607,0.227197796106339,0.238627851009369,0.0302666574716568,0.0317930914461613,"antisymmetric","imdb","True",0,"None",256,50,1e-05,"imdb-None-True",500,2,0.5,"91347897-50b3-4ade-b05a-10b81efc18c4",1,50,-11.5129254649702,"1e-05-256-50-imdb-None-True","1e-05-256-50","antisymmetric-1e-05-256-50-imdb-None-True",0.998135945323943
"948766",0.204071998596191,0.926896631717682,0.204071998596191,0.88628363609314,0.220453158020973,0.231563225388527,0.0292724892497063,0.0307488311082125,"antisymmetric","imdb","True",0,"None",256,50,1e-05,"imdb-None-True",500,2,0.5,"b3009cfd-8c52-4ca5-aa91-c4324b9846fd",1,50,-11.5129254649702,"1e-05-256-50-imdb-None-True","1e-05-256-50","antisymmetric-1e-05-256-50-imdb-None-True",0.999792968519799
"948816",0.2017432898283,0.927456796169281,0.2017432898283,0.885563373565674,0.22147810459137,0.232649832963943,0.0294136796146631,0.0308969654142857,"antisymmetric","imdb","True",0,"None",256,50,1e-05,"imdb-None-True",500,2,0.5,"4d516605-222d-4f3a-a4e8-280473530258",1,50,-11.5129254649702,"1e-05-256-50-imdb-None-True","1e-05-256-50","antisymmetric-1e-05-256-50-imdb-None-True",0.997928759572892
"948866",0.207248657941818,0.925936281681061,0.207248657941818,0.885083198547363,0.234713479876518,0.246539399027824,0.031224362552166,0.0327941440045834,"antisymmetric","imdb","True",0,"None",256,50,1e-05,"imdb-None-True",500,2,0.5,"2c11efdf-dfb5-45f3-9eac-7ccbd3205308",1,50,-11.5129254649702,"1e-05-256-50-imdb-None-True","1e-05-256-50","antisymmetric-1e-05-256-50-imdb-None-True",0.996685953608287
"948916",0.195088654756546,0.93109792470932,0.195088654756546,0.886363625526428,0.221332639455795,0.232489377260208,0.0295273661613464,0.0310146454721689,"antisymmetric","imdb","True",0,"None",256,50,1e-05,"imdb-None-True",500,2,0.5,"7d6914e2-f0b6-41d1-ae34-77cdbbf64984",1,50,-11.5129254649702,"1e-05-256-50-imdb-None-True","1e-05-256-50","antisymmetric-1e-05-256-50-imdb-None-True",1
"948966",0.210084438323975,0.92493599653244,0.210084438323975,0.883962869644165,0.230026111006737,0.241587936878204,0.0307596828788519,0.0323056653141975,"antisymmetric","imdb","True",0,"None",256,50,1e-05,"imdb-None-True",500,2,0.5,"e6809e94-3f19-4520-afcc-9e657cae125f",1,50,-11.5129254649702,"1e-05-256-50-imdb-None-True","1e-05-256-50","antisymmetric-1e-05-256-50-imdb-None-True",0.993786278718676
"911944",0.162577614188194,0.94030088186264,0.162577614188194,0.866757333278656,0.0401966795325279,0.0713822990655899,0.00614519603550434,0.0109079238027334,"exponential","imdb","True",0,"None",256,50,1e-05,"imdb-None-True",500,2,0.5,"12aabac3-a1c1-4296-aeb7-fbfc625b9659",1,50,-11.5129254649702,"1e-05-256-50-imdb-None-True","1e-05-256-50","exponential-1e-05-256-50-imdb-None-True",0.949254300994152
"911994",0.166547864675522,0.937940120697022,0.166547864675522,0.872039079666138,0.0396631546318531,0.0740702226758003,0.00588601920753717,0.0109556037932634,"exponential","imdb","True",0,"None",256,50,1e-05,"imdb-None-True",500,2,0.5,"7b85ba67-a4fe-47a9-8d5b-df40f5d87acb",1,50,-11.5129254649702,"1e-05-256-50-imdb-None-True","1e-05-256-50","exponential-1e-05-256-50-imdb-None-True",0.962924703792255
"912044",0.159943878650665,0.943061769008636,0.159943878650665,0.867917716503143,0.0380761474370956,0.0721757411956787,0.00574618997052312,0.0109889563173056,"exponential","imdb","True",0,"None",256,50,1e-05,"imdb-None-True",500,2,0.5,"46acd0f9-7a2f-44cd-9567-e146d0398d69",1,50,-11.5129254649702,"1e-05-256-50-imdb-None-True","1e-05-256-50","exponential-1e-05-256-50-imdb-None-True",0.952257645894714
"912094",0.160618588328362,0.941221177577972,0.160618588328362,0.873079359531403,0.0383728817105293,0.075541689991951,0.00560543918982148,0.0110399415716529,"exponential","imdb","True",0,"None",256,50,1e-05,"imdb-None-True",500,2,0.5,"32c9dc01-a6c3-4820-9caa-b8562097f024",1,50,-11.5129254649702,"1e-05-256-50-imdb-None-True","1e-05-256-50","exponential-1e-05-256-50-imdb-None-True",0.965617192930816
"912144",0.145367816090584,0.948823630809784,0.145367816090584,0.874359786510468,0.036193985491991,0.0655378550291061,0.00546579668298364,0.00998192839324474,"exponential","imdb","True",0,"None",256,50,1e-05,"imdb-None-True",500,2,0.5,"83a1f584-598c-4bb6-a83a-12d7201279de",1,50,-11.5129254649702,"1e-05-256-50-imdb-None-True","1e-05-256-50","exponential-1e-05-256-50-imdb-None-True",0.968931239322529
"912194",0.151614457368851,0.947543203830719,0.151614457368851,0.873039364814758,0.0411013998091221,0.0683272778987885,0.00643905438482761,0.0107145570218563,"exponential","imdb","True",0,"None",256,50,1e-05,"imdb-None-True",500,2,0.5,"49147cf0-55a9-40c6-bfdb-89c5190c34c6",1,50,-11.5129254649702,"1e-05-256-50-imdb-None-True","1e-05-256-50","exponential-1e-05-256-50-imdb-None-True",0.965513677190715
"912244",0.158289447426796,0.943822026252747,0.158289447426796,0.872999370098114,0.0397972725331783,0.0742164850234985,0.00601473823189735,0.0112518053501844,"exponential","imdb","True",0,"None",256,50,1e-05,"imdb-None-True",500,2,0.5,"ec177dc0-2894-49a3-a46d-cc45ae6b51ec",1,50,-11.5129254649702,"1e-05-256-50-imdb-None-True","1e-05-256-50","exponential-1e-05-256-50-imdb-None-True",0.965410161450615
"912294",0.189547315239906,0.928817212581634,0.189547315239906,0.865957081317902,0.0413253977894783,0.0797144696116447,0.00623540952801704,0.0120432823896408,"exponential","imdb","True",0,"None",256,50,1e-05,"imdb-None-True",500,2,0.5,"2f091094-0985-47c2-8e1a-3ebe3f0fd074",1,50,-11.5129254649702,"1e-05-256-50-imdb-None-True","1e-05-256-50","exponential-1e-05-256-50-imdb-None-True",0.947183060567044
"912344",0.158563137054443,0.942341566085815,0.158563137054443,0.872679233551025,0.0397121720016003,0.0723267421126366,0.00595578690990806,0.0108305299654603,"exponential","imdb","True",0,"None",256,50,1e-05,"imdb-None-True",500,2,0.5,"826c7d3f-d6e3-4606-bbb1-f2c071c5354c",1,50,-11.5129254649702,"1e-05-256-50-imdb-None-True","1e-05-256-50","exponential-1e-05-256-50-imdb-None-True",0.964581572717262
"912394",0.148744955658913,0.948703587055206,0.148744955658913,0.876720547676086,0.0385384000837803,0.0688748881220818,0.00579449767246842,0.0103801731020212,"exponential","imdb","True",0,"None",256,50,1e-05,"imdb-None-True",500,2,0.5,"965dc850-7d82-4088-b69a-7b0c7aa93b5a",1,50,-11.5129254649702,"1e-05-256-50-imdb-None-True","1e-05-256-50","exponential-1e-05-256-50-imdb-None-True",0.975041444863753
"152628",0.218592211604118,0.919214129447937,0.218592211604118,0.860115230083466,0.590742766857147,0.0844849050045013,0.0845728665590286,0.0111864060163498,"gru","imdb","True",0,"None",128,25,1e-05,"imdb-None-True",500,2,0.5,"341b8753-316b-4894-8d93-ffd0f06ba2a5",1,25,-11.5129254649702,"1e-05-128-25-imdb-None-True","1e-05-128-25","gru-1e-05-128-25-imdb-None-True",0.932062974594985
"152653",0.217287018895149,0.91881400346756,0.217287018895149,0.863076210021973,0.487568289041519,0.0814966186881065,0.0653649121522903,0.01079719979316,"gru","imdb","True",0,"None",128,25,1e-05,"imdb-None-True",500,2,0.5,"d0a776d6-dece-4dd8-b11c-e2fb3befd781",1,25,-11.5129254649702,"1e-05-128-25-imdb-None-True","1e-05-128-25","gru-1e-05-128-25-imdb-None-True",0.939726687591965
"152678",0.201131105422974,0.928617179393768,0.201131105422974,0.86655730009079,0.524157524108887,0.0841718092560768,0.053707767277956,0.0124814109876752,"gru","imdb","True",0,"None",128,25,1e-05,"imdb-None-True",500,2,0.5,"29e7490b-54c0-470b-a9a9-c41c0ab5b57b",1,25,-11.5129254649702,"1e-05-128-25-imdb-None-True","1e-05-128-25","gru-1e-05-128-25-imdb-None-True",0.9487365680228
"152703",0.214115262031555,0.92137485742569,0.214115262031555,0.856193959712982,0.546666145324707,0.0861153081059456,0.0716981515288353,0.011889124289155,"gru","imdb","True",0,"None",128,25,1e-05,"imdb-None-True",500,2,0.5,"438ab174-108f-48ab-9a03-5155d3f6a5d9",1,25,-11.5129254649702,"1e-05-128-25-imdb-None-True","1e-05-128-25","gru-1e-05-128-25-imdb-None-True",0.921913803939646
"152728",0.232279762625694,0.912732064723968,0.232279762625694,0.863076210021973,0.431702494621277,0.0904438719153404,0.0529998913407326,0.0119027737528086,"gru","imdb","True",0,"None",128,25,1e-05,"imdb-None-True",500,2,0.5,"0c93f940-c76b-4224-a864-99882c9adb1c",1,25,-11.5129254649702,"1e-05-128-25-imdb-None-True","1e-05-128-25","gru-1e-05-128-25-imdb-None-True",0.939726687591965
"152753",0.187404036521912,0.934218943119049,0.187404036521912,0.859034895896912,0.671251177787781,0.0794375464320183,0.0954622104763985,0.0112255970016122,"gru","imdb","True",0,"None",128,25,1e-05,"imdb-None-True",500,2,0.5,"d5a3d422-59d8-4d49-931f-daa5be9e5ecc",1,25,-11.5129254649702,"1e-05-128-25-imdb-None-True","1e-05-128-25","gru-1e-05-128-25-imdb-None-True",0.929266815445474
"152778",0.203836008906364,0.930457770824432,0.203836008906364,0.861515700817108,0.541224658489227,0.0821261033415794,0.0786520540714264,0.0110180545598269,"gru","imdb","True",0,"None",128,25,1e-05,"imdb-None-True",500,2,0.5,"46131011-9ffd-4200-a65d-d99dc94f74ab",1,25,-11.5129254649702,"1e-05-128-25-imdb-None-True","1e-05-128-25","gru-1e-05-128-25-imdb-None-True",0.935687722477849
"152803",0.228379547595978,0.913292229175568,0.228379547595978,0.866477251052856,0.393788576126099,0.0843695476651192,0.0427499264478683,0.0115331513807178,"gru","imdb","True",0,"None",128,25,1e-05,"imdb-None-True",500,2,0.5,"316181ca-76f7-4c3f-909f-8bb9c85450f5",1,25,-11.5129254649702,"1e-05-128-25-imdb-None-True","1e-05-128-25","gru-1e-05-128-25-imdb-None-True",0.948529382271749
"152828",0.210404112935066,0.921574890613556,0.210404112935066,0.858074605464935,0.463833630084991,0.090879775583744,0.059348039329052,0.0126588400453329,"gru","imdb","True",0,"None",128,25,1e-05,"imdb-None-True",500,2,0.5,"1f02aede-7730-428f-a2af-c3a22b7cf724",1,25,-11.5129254649702,"1e-05-128-25-imdb-None-True","1e-05-128-25","gru-1e-05-128-25-imdb-None-True",0.926781357787114
"152853",0.219944253563881,0.91753363609314,0.219944253563881,0.865116834640503,0.464565187692642,0.0851052328944206,0.0462015606462955,0.0122120613232255,"gru","imdb","True",0,"None",128,25,1e-05,"imdb-None-True",500,2,0.5,"28a84b8d-e8ac-41ae-b0ed-a50b458ed709",1,25,-11.5129254649702,"1e-05-128-25-imdb-None-True","1e-05-128-25","gru-1e-05-128-25-imdb-None-True",0.945008304399836
"927530",1.28282647438027e-06,1,1.28282647438027e-06,0.835747420787811,0.000126201572129503,2.5501974960207e-05,0.607227087020874,0.119333297014236,"lipschitz","imdb","True",0,"None",128,50,0.001,"imdb-None-True",500,2,0.5,"963b6a11-1683-4c28-986b-ea9a0ba8145f",1,50,-6.90775527898214,"0.001-128-50-imdb-None-True","0.001-128-50","lipschitz-0.001-128-50-imdb-None-True",0.868993348766589
"927580",1.77823221747531e-06,1,1.77823221747531e-06,0.842149496078491,0.000121042110549752,3.66114763892256e-05,0.364372938871384,0.116538032889366,"lipschitz","imdb","True",0,"None",128,50,0.001,"imdb-None-True",500,2,0.5,"4f126ee3-e9da-468b-838a-023c5097fc68",1,50,-6.90775527898214,"0.001-128-50-imdb-None-True","0.001-128-50","lipschitz-0.001-128-50-imdb-None-True",0.885563426454304
"927630",0.00430958485230803,0.998679578304291,0.00430958485230803,0.834306955337524,0.0787351876497269,0.0497860051691532,0.204303547739983,0.116192027926445,"lipschitz","imdb","True",0,"None",128,50,0.001,"imdb-None-True",500,2,0.5,"53958950-75af-49ea-977f-689ddbbfdd92",1,50,-6.90775527898214,"0.001-128-50-imdb-None-True","0.001-128-50","lipschitz-0.001-128-50-imdb-None-True",0.865265085143625
"927680",2.28569770115428e-05,1,2.28569770115428e-05,0.840148866176605,0.00132741348352283,0.00047517751227133,0.357598155736923,0.125677406787872,"lipschitz","imdb","True",0,"None",128,50,0.001,"imdb-None-True",500,2,0.5,"4633a5b8-47d7-45a1-bb5a-cc62271ae314",1,50,-6.90775527898214,"0.001-128-50-imdb-None-True","0.001-128-50","lipschitz-0.001-128-50-imdb-None-True",0.880385325386533
"927730",3.40663632414362e-06,1,3.40663632414362e-06,0.83838826417923,0.000242971422267146,6.8735062086489e-05,0.404323577880859,0.118061557412148,"lipschitz","imdb","True",0,"None",128,50,0.001,"imdb-None-True",500,2,0.5,"1d83851c-c07b-44e3-9b9f-fb208e14f6b8",1,50,-6.90775527898214,"0.001-128-50-imdb-None-True","0.001-128-50","lipschitz-0.001-128-50-imdb-None-True",0.875828473030216
"927780",2.81000257018604e-06,1,2.81000257018604e-06,0.841069161891937,0.000202012844965793,5.93136137467809e-05,0.415126502513885,0.121267944574356,"lipschitz","imdb","True",0,"None",128,50,0.001,"imdb-None-True",500,2,0.5,"2c3a78e8-1de2-479d-9046-e3c188f57f7c",1,50,-6.90775527898214,"0.001-128-50-imdb-None-True","0.001-128-50","lipschitz-0.001-128-50-imdb-None-True",0.882767267304793
"927830",1.00090437626932e-06,1,1.00090437626932e-06,0.83426696062088,8.42071967781521e-05,2.06049080588855e-05,0.513388574123383,0.120474420487881,"lipschitz","imdb","True",0,"None",128,50,0.001,"imdb-None-True",500,2,0.5,"3c778b89-b0ad-4312-b271-fb8e87c47910",1,50,-6.90775527898214,"0.001-128-50-imdb-None-True","0.001-128-50","lipschitz-0.001-128-50-imdb-None-True",0.865161569403524
"927880",7.59717886467115e-06,1,7.59717886467115e-06,0.839508652687073,0.000495384854730219,0.000145430021802895,0.363087207078934,0.111977651715279,"lipschitz","imdb","True",0,"None",128,50,0.001,"imdb-None-True",500,2,0.5,"777f15cc-c2b3-4f91-9234-974f2c7ed176",1,50,-6.90775527898214,"0.001-128-50-imdb-None-True","0.001-128-50","lipschitz-0.001-128-50-imdb-None-True",0.878728302190677
"927930",8.95910852705128e-06,1,8.95910852705128e-06,0.839428603649139,0.000543121481314301,0.000173457854543813,0.341979593038559,0.115260869264603,"lipschitz","imdb","True",0,"None",128,50,0.001,"imdb-None-True",500,2,0.5,"30fad8b5-2755-4bf8-894e-8bf84240c1bf",1,50,-6.90775527898214,"0.001-128-50-imdb-None-True","0.001-128-50","lipschitz-0.001-128-50-imdb-None-True",0.878521116439626
"927980",0.00119722227100283,0.999799907207489,0.00119722227100283,0.835547387599945,0.0273056570440531,0.0156319253146648,0.270534604787827,0.114724174141884,"lipschitz","imdb","True",0,"None",128,50,0.001,"imdb-None-True",500,2,0.5,"9b26d964-c44f-41aa-b083-a4650bf60012",1,50,-6.90775527898214,"0.001-128-50-imdb-None-True","0.001-128-50","lipschitz-0.001-128-50-imdb-None-True",0.868475615795237
"186183",0.0417254567146301,0.988316237926483,0.0417254567146301,0.860195279121399,0.0190478023141623,0.0572399869561195,0.00423284526914358,0.0212970804423094,"lstm","imdb","True",0,"None",128,25,1e-04,"imdb-None-True",500,2,0.5,"3d86651c-289c-4b4b-90f2-105c0be4b421",1,25,-9.21034037197618,"1e-04-128-25-imdb-None-True","1e-04-128-25","lstm-1e-04-128-25-imdb-None-True",0.932270160346036
"186208",0.0336972065269947,0.990116834640503,0.0336972065269947,0.851112365722656,0.0219522565603256,0.0549299865961075,0.00418005092069507,0.0262779202312231,"lstm","imdb","True",0,"None",128,25,1e-04,"imdb-None-True",500,2,0.5,"80108cbc-d0e0-4a94-a516-ff9f42bf80f0",1,25,-9.21034037197618,"1e-04-128-25-imdb-None-True","1e-04-128-25","lstm-1e-04-128-25-imdb-None-True",0.908761442654594
"186233",0.0502257794141769,0.985795438289642,0.0502257794141769,0.862075865268707,0.0198074840009212,0.0609086863696575,0.00454562483355403,0.0193337872624397,"lstm","imdb","True",0,"None",128,25,1e-04,"imdb-None-True",500,2,0.5,"ef551f5a-8d83-4208-b962-f0968ccf484b",1,25,-9.21034037197618,"1e-04-128-25-imdb-None-True","1e-04-128-25","lstm-1e-04-128-25-imdb-None-True",0.937137559922655
"186258",0.0415130592882633,0.988956451416016,0.0415130592882633,0.824183762073517,0.0154673112556338,0.05012222006917,0.000781545939389616,0.025554783642292,"lstm","imdb","True",0,"None",128,25,1e-04,"imdb-None-True",500,2,0.5,"7a5c21c9-c120-48a5-8dc6-ffd26c7f376c",1,25,-9.21034037197618,"1e-04-128-25-imdb-None-True","1e-04-128-25","lstm-1e-04-128-25-imdb-None-True",0.839063878313622
"186283",0.0544634014368057,0.98515522480011,0.0544634014368057,0.863916456699371,0.015656977891922,0.0637220442295074,0.0034567762631923,0.0188821908086538,"lstm","imdb","True",0,"None",128,25,1e-04,"imdb-None-True",500,2,0.5,"9aa23f5a-86fe-4bff-93bb-a8969b0a0d16",1,25,-9.21034037197618,"1e-04-128-25-imdb-None-True","1e-04-128-25","lstm-1e-04-128-25-imdb-None-True",0.941901443759173
"186308",0.032942458987236,0.991957426071167,0.032942458987236,0.860475361347198,0.0192087143659592,0.0490705072879791,0.00495904311537743,0.0224828515201807,"lstm","imdb","True",0,"None",128,25,1e-04,"imdb-None-True",500,2,0.5,"c63307ae-6eac-4e07-9793-205e1c1bf342",1,25,-9.21034037197618,"1e-04-128-25-imdb-None-True","1e-04-128-25","lstm-1e-04-128-25-imdb-None-True",0.932995079068439
"186333",0.0323928669095039,0.991997420787811,0.0323928669095039,0.855073630809784,0.021989282220602,0.0520724877715111,0.0071695651859045,0.0239916928112507,"lstm","imdb","True",0,"None",128,25,1e-04,"imdb-None-True",500,2,0.5,"677baa1b-b3aa-4778-b8f1-5bee1c505f3c",1,25,-9.21034037197618,"1e-04-128-25-imdb-None-True","1e-04-128-25","lstm-1e-04-128-25-imdb-None-True",0.919014129050034
"186358",0.0437309257686138,0.985835492610931,0.0437309257686138,0.832106292247772,0.0220474880188704,0.0623355023562908,0.00433474173769355,0.0286972317844629,"lstm","imdb","True",0,"None",128,25,1e-04,"imdb-None-True",500,2,0.5,"b5b4946c-ca86-483c-9acf-fdd6586e5a74",1,25,-9.21034037197618,"1e-04-128-25-imdb-None-True","1e-04-128-25","lstm-1e-04-128-25-imdb-None-True",0.859569251104502
"186383",0.0440022349357605,0.987515985965729,0.0440022349357605,0.858834803104401,0.0391688980162144,0.0604095831513405,0.00706810830160975,0.0234908033162355,"lstm","imdb","True",0,"None",128,25,1e-04,"imdb-None-True",500,2,0.5,"12e20fa5-25d0-4fb7-95a2-2e28b4ee19db",1,25,-9.21034037197618,"1e-04-128-25-imdb-None-True","1e-04-128-25","lstm-1e-04-128-25-imdb-None-True",0.928748928203272
"186408",0.0521697476506233,0.982314348220825,0.0521697476506233,0.855993926525116,0.034151054918766,0.0737030208110809,0.00722512928768992,0.0257562529295683,"lstm","imdb","True",0,"None",128,25,1e-04,"imdb-None-True",500,2,0.5,"29376cdd-88cd-46dc-8343-f91a1a04f731",1,25,-9.21034037197618,"1e-04-128-25-imdb-None-True","1e-04-128-25","lstm-1e-04-128-25-imdb-None-True",0.921396070968293
"188278",0.185418263077736,0.937660038471222,0.185418263077736,0.858954846858978,0.653267860412598,0.0770416930317879,0.0876710265874863,0.0116038173437119,"rnn","imdb","True",0,"None",256,25,1e-05,"imdb-None-True",500,2,0.5,"6bd5779a-3eb6-47a7-9a28-dc135661a649",1,25,-11.5129254649702,"1e-05-256-25-imdb-None-True","1e-05-256-25","rnn-1e-05-256-25-imdb-None-True",0.929059629694423
"188303",0.171334609389305,0.945982694625854,0.171334609389305,0.852712869644165,0.721447765827179,0.0727813988924026,0.0752001702785492,0.0122571317479014,"rnn","imdb","True",0,"None",256,25,1e-05,"imdb-None-True",500,2,0.5,"0fa03cd7-df5c-4897-9633-31769272cb83",1,25,-11.5129254649702,"1e-05-256-25-imdb-None-True","1e-05-256-25","rnn-1e-05-256-25-imdb-None-True",0.91290392350881
"188328",0.168266624212265,0.94878363609314,0.168266624212265,0.853152990341187,0.638936042785645,0.0662379786372185,0.0392192453145981,0.0120584163814783,"rnn","imdb","True",0,"None",256,25,1e-05,"imdb-None-True",500,2,0.5,"757bbb14-4df4-4339-af85-01673c1d878d",1,25,-11.5129254649702,"1e-05-256-25-imdb-None-True","1e-05-256-25","rnn-1e-05-256-25-imdb-None-True",0.914043059462465
"188353",0.181370049715042,0.941541314125061,0.181370049715042,0.83914852142334,0.651925981044769,0.0726105198264122,0.0442456789314747,0.0145171359181404,"rnn","imdb","True",0,"None",256,25,1e-05,"imdb-None-True",500,2,0.5,"d9d884f5-7525-40f9-9275-e3ba69cd0474",1,25,-11.5129254649702,"1e-05-256-25-imdb-None-True","1e-05-256-25","rnn-1e-05-256-25-imdb-None-True",0.877796197717223
"188378",0.167120903730392,0.946262776851654,0.167120903730392,0.865476965904236,0.716527581214905,0.0687953382730484,0.0711150094866753,0.0109614552929997,"rnn","imdb","True",0,"None",256,25,1e-05,"imdb-None-True",500,2,0.5,"14a2960f-7716-4b7f-9ad1-7f40b6184cbe",1,25,-11.5129254649702,"1e-05-256-25-imdb-None-True","1e-05-256-25","rnn-1e-05-256-25-imdb-None-True",0.945940408873289
"188403",0.167560219764709,0.946662902832031,0.167560219764709,0.856274008750916,0.715872466564178,0.0669199600815773,0.0589911341667175,0.0119570633396506,"rnn","imdb","True",0,"None",256,25,1e-05,"imdb-None-True",500,2,0.5,"3a42da8f-5457-485b-88b6-4ce00494eb49",1,25,-11.5129254649702,"1e-05-256-25-imdb-None-True","1e-05-256-25","rnn-1e-05-256-25-imdb-None-True",0.922120989690696
"188428",0.1700249761343,0.94698303937912,0.1700249761343,0.867197513580322,0.74841433763504,0.0675690174102783,0.0533467493951321,0.0110181141644716,"rnn","imdb","True",0,"None",256,25,1e-05,"imdb-None-True",500,2,0.5,"160fcd80-2eb3-49fb-b1e5-b50d0c13757c",1,25,-11.5129254649702,"1e-05-256-25-imdb-None-True","1e-05-256-25","rnn-1e-05-256-25-imdb-None-True",0.950393591218656
"188453",0.203126698732376,0.930697798728943,0.203126698732376,0.859835147857666,0.717288136482239,0.0796303972601891,0.111637219786644,0.0109780663624406,"rnn","imdb","True",0,"None",256,25,1e-05,"imdb-None-True",500,2,0.5,"67b0becb-e20c-4845-a829-f969e6136b77",1,25,-11.5129254649702,"1e-05-256-25-imdb-None-True","1e-05-256-25","rnn-1e-05-256-25-imdb-None-True",0.931338055872582
"188478",0.17681984603405,0.943101763725281,0.17681984603405,0.86503678560257,0.641160666942596,0.0702188163995743,0.0740442499518394,0.0104594798758626,"rnn","imdb","True",0,"None",256,25,1e-05,"imdb-None-True",500,2,0.5,"bee96707-6e8a-45d8-a84d-0634ad9f3d2b",1,25,-11.5129254649702,"1e-05-256-25-imdb-None-True","1e-05-256-25","rnn-1e-05-256-25-imdb-None-True",0.944801118648785
"188503",0.171199843287468,0.945622622966766,0.171199843287468,0.852712869644165,0.709319174289703,0.0710283070802689,0.050643902271986,0.0133667979389429,"rnn","imdb","True",0,"None",256,25,1e-05,"imdb-None-True",500,2,0.5,"3b202274-7019-4bf8-a27b-48268fea1537",1,25,-11.5129254649702,"1e-05-256-25-imdb-None-True","1e-05-256-25","rnn-1e-05-256-25-imdb-None-True",0.91290392350881
"361167",8.40000120660989e-06,1,8.40000120660989e-06,0.835987508296967,0.000742173986509442,8.98133657756262e-05,0.558304250240326,0.0708523467183113,"unicornn","imdb","True",0,"None",256,25,0.001,"imdb-None-True",500,2,0.5,"27e90cd9-2136-45cf-87db-76ab8bcfa84a",1,25,-6.90775527898214,"0.001-256-25-imdb-None-True","0.001-256-25","unicornn-0.001-256-25-imdb-None-True",0.869614751748891
"361192",2.49780387093779e-05,1,2.49780387093779e-05,0.838668346405029,0.00199814653024077,0.000270521704806015,0.49250739812851,0.0699870362877846,"unicornn","imdb","True",0,"None",256,25,0.001,"imdb-None-True",500,2,0.5,"33cd2f8d-ce99-49c1-b451-6f942219ab22",1,25,-6.90775527898214,"0.001-256-25-imdb-None-True","0.001-256-25","unicornn-0.001-256-25-imdb-None-True",0.876553391752619
"361217",3.38377981279336e-06,1,3.38377981279336e-06,0.835067212581635,0.000312667310936376,3.3535216061864e-05,0.589215755462646,0.0663021504878998,"unicornn","imdb","True",0,"None",256,25,0.001,"imdb-None-True",500,2,0.5,"cc748615-cf08-4151-be25-7bcf6a512659",1,25,-6.90775527898214,"0.001-256-25-imdb-None-True","0.001-256-25","unicornn-0.001-256-25-imdb-None-True",0.867232809830632
"361242",5.20914363733027e-06,1,5.20914363733027e-06,0.83426696062088,0.00038668664637953,4.78899855806958e-05,0.518420517444611,0.0653285533189774,"unicornn","imdb","True",0,"None",256,25,0.001,"imdb-None-True",500,2,0.5,"8ef95e60-2169-48d8-8f63-06506d3388ab",1,25,-6.90775527898214,"0.001-256-25-imdb-None-True","0.001-256-25","unicornn-0.001-256-25-imdb-None-True",0.865161569403524
"361267",1.15443936010706e-05,1,1.15443936010706e-05,0.83118599653244,0.0010765721090138,0.00011272422852926,0.59355753660202,0.0658180192112923,"unicornn","imdb","True",0,"None",256,25,0.001,"imdb-None-True",500,2,0.5,"341cda72-772b-49f0-9024-6247618d2775",1,25,-6.90775527898214,"0.001-256-25-imdb-None-True","0.001-256-25","unicornn-0.001-256-25-imdb-None-True",0.857187309186243
"361292",1.92332367987547e-06,1,1.92332367987547e-06,0.833186626434326,0.000174334389157593,1.798766606953e-05,0.609472811222076,0.0638712719082832,"unicornn","imdb","True",0,"None",256,25,0.001,"imdb-None-True",500,2,0.5,"3a9d90c8-b284-418d-b04d-1ad1ad63d573",1,25,-6.90775527898214,"0.001-256-25-imdb-None-True","0.001-256-25","unicornn-0.001-256-25-imdb-None-True",0.862365410254013
